song,artist,id,MISSING
The Universal Soldier,Glen Campbell,3Opx1MTq68q1qsidkMNGMT,MISSING
Lonely Won't Leave Me Alone,Glenn Medeiros,0Wd1CvinX8p89mtbTeNZUI,MISSING
Watching Over You,Glenn Medeiros,70Fih4WxyQRda8xc9ZoasS,MISSING
It's Gonna Be Fine,Glenn Yarbrough,3e0CoSLzOHHtjyYYmNUKaz,MISSING
Betcha Say That,Gloria Estefan & Miami Sound Machine,2uwqi8xxyBVTanA1ZxlNu5,MISSING
Walk On By,Gloria Gaynor,6MRCaacoWWYQ0De0M89Xvb,MISSING
You Got To Pay The Price,Gloria Taylor,2KOZDREeP4FsaqFs8tsMLZ,MISSING
Wild At Heart,Gloriana,0As5NstLxpNgAowtusWsnb,MISSING
Going On,Gnarls Barkley,6N7YkCy1oSMRsaZSoz5VlS,MISSING
Sexual,Goddess,0Ioze5zXe7Rijlz4jvr2gP,MISSING
Strange Are The Ways Of Love,Gogi Grant,3dUaGhZd5U81xf7sZ7kQbC,MISSING
Smokey Joe's La La,Googie Rene Combo,1ibxkpxrMnq9CgBLSvFs0q,MISSING
Seasons,Grace Slick,0ICuNLc9WmLldoXxMlVZFJ,MISSING
Ballad Of A Girl And Boy,Graduates,3QGsForLVASDfuxh5dAX92,MISSING
Innocent Eyes,Graham Nash,5yEjgqVZ3Yy2neTvxt2xbR,MISSING
Life Gets Better,Graham Parker,1R7VKNLzUorQNoDdWOEPF8,MISSING
360 Degrees (What Goes Around),Grand Puba,27DB28oeXHbHFNKNfhZVo2,MISSING
I Like It (I Wanna Be Where You Are),Grand Puba,5KBUiiDRPsocZlY2v3EtRk,MISSING
Love And Rock And Roll,Greg Kihn,65mKYL1C91WVfRqbvDrUji,MISSING
Let Me Love You Once,Greg Lake,1tFEA3TWjshfIeDH0shtbX,MISSING
Make Love,Gucci Mane & Nicki Minaj,6Q6RbgqOnVZKLHeI6NNKzl,MISSING
Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,3Rm787pfQBmS4PTwhI7EUR,MISSING
Too Easy,Gunna & Future,3A3S5pdCJdePtJ0oKeCrCP,MISSING
Chinese Democracy,Guns N' Roses,0zoK1L5JxJbyk7T2nw367B,MISSING
I Wanna Get With U,Guy,6MhgOEyQKST9SnW7YlZjao,MISSING
Loving You Has Made Me Bananas,Guy Marks,7bZD4PsmyKpgKBXMBWq2A2,MISSING
The Same Old Me,Guy Mitchell,1h3IWntF2SMKv8cvrPgl91,MISSING
Rockin' Chair,Gwen McCrae,2oZ6Eor6WotNuMgcYGkifn,MISSING
Baby Don't Lie,Gwen Stefani,5t54WbqXtMwT5yF1nQSuKz,MISSING
Make Me Like You,Gwen Stefani,5ViT05yjdBQgPOwckL762B,MISSING
Used To Love You,Gwen Stefani,07nHpBQ9itIMxguWZOk5Fb,MISSING
Clothes Off!!,Gym Class Heroes,6miqdoICzUXCL5UHCuucjK,MISSING
Lost Love,H.B. Barnum,6uEuTHzvNheYW4Hj7HhPaJ,MISSING
Levitate,Hadouken!,4jCJDQiiLMTh3ix6dXqfvo,MISSING
The Homecoming,Hagood Hardy,66ekxOOPHF5FgCQpDycB2g,MISSING
"I Am Not A Woman, I'm A God",Halsey,20MWkJVeqKnWf0rGFJJqRY,MISSING
Everyday Without You,"Hamilton, Joe Frank & Reynolds",0m9o8GWrRtPhnp9jjIcWcs,MISSING
Winners And Losers,"Hamilton, Joe Frank & Reynolds",24R8CPAbPUnrvKGIQZbG5x,MISSING
Do You Know How To Twist,Hank Ballard,0ZisFXDW7FKcNmitBHfzdf,MISSING
Keep On Dancing,Hank Ballard And The Midnighters,6DBeXta2VAKSmUoeLv1D3H,MISSING
Let's Go Again (Where We Went Last Night),Hank Ballard And The Midnighters,1E8NzDXkY6X1ipKUzXrgFW,MISSING
Teardrops On Your Letter,Hank Ballard And The Midnighters,62kUZDjeydsI9xBeqTeR0P,MISSING
The Hoochi Coochi Coo,Hank Ballard And The Midnighters,2BuNuaf116XxGJGaDrC0fo,MISSING
The Switch-A-Roo,Hank Ballard And The Midnighters,3hhTPmejUGhv1W23RuaYzm,MISSING
The Twist,Hank Ballard And The Midnighters,3tkUZcXlVwIoRJZ2dTgkJB,MISSING
Life's What You Make It,Hannah Montana,5AHW6BKnfCktDaor4Kvgsm,MISSING
Make Some Noise,Hannah Montana,7hiM6KgXyAts8YXxNu9G9y,MISSING
Rock Star,Hannah Montana,6KN9atd3DRhmSRWeCSKkkL,MISSING
True Friend,Hannah Montana,3mgawAnZJZNZTFaZPofjNC,MISSING
Groovy Grubworm,Harlow Wilcox and the Oakies,71APvYH7d5dFn8CgifmLm0,MISSING
Right Away,Hawks,1c4tLDec6Wdk8GD43pIVpc,MISSING
Let's Get Together,Hayley Mills and Hayley Mills,1peMKWUBEIh0KI2L1lKYv9,MISSING
Shiny Shiny,Haysi Fantayzee,439nrLtmKb4iAZPNJXWfkX,MISSING
Nothin' At All,Heart,4lCF99jVlxFpiAPCuvPfga,MISSING
Black Coffee,Heavy D & The Boyz,5vwXxJS1aB1Zj7ICZcmZze,MISSING
Bluebird,Helen Reddy,3PMeHIeDiNpcmYjfp4cKNI,MISSING
No Sad Song,Helen Reddy,4GAu46qbdEu21ScQ10BkPZ,MISSING
Here (In Your Arms),Hellogoodbye,1GV98LUEVk1U3LWAkX2Apw,MISSING
Beyond,Herb Alpert,3O0AJgcxfdAEukieZqtlQI,MISSING
Garden Party,Herb Alpert,0gqSKw9jM3gWLih9CIPoKa,MISSING
Magic Man,Herb Alpert,696A1xBXRcqlFzMYxBJJkG,MISSING
Red Hot,Herb Alpert,58IjwyQSJWSKkqHATwDV3a,MISSING
To Wait For Love,Herb Alpert,5K3oepuLYQCrfbEzXEHWCd,MISSING
The Mexican Shuffle,Herb Alpert's Tijuana Brass,7AkGjsCEZfkR5gLHZfc4Ak,MISSING
Philly Dog,Herbie Mann,0RlrRftZDNtuHYX7VGWr1Z,MISSING
Superman,Herbie Mann,4ekD43fBiRcAHkI0FlIxil,MISSING
"To Sir, With Love",Herbie Mann,45lZpaTqQLYBAoaxwq3UJ1,MISSING
Unchain My Heart,Herbie Mann,3v9e8VIqzQXoTJlTIRSCG2,MISSING
I Like The Way (The Kissing Game),Hi-Five,0u16RbrSY7DWF3WAr0aaZ3,MISSING
Just Another Girlfriend,Hi-Five,4f7hLteyQI8wEwWmyXz6Lj,MISSING
What Time Is It,High School Musical 2 Cast,0WEH5Ca7GXdabT4W0M7Pw8,MISSING
She's With Me,High Valley,04ruihKxEVzUVm7WoCRjEI,MISSING
Chasing The Sun,Hilary Duff,0xQ0oEwkMxLcuHEWFc7qwX,MISSING
Sparks,Hilary Duff,1Uon2YOOphIt6uuI9zBuNg,MISSING
Stranger,Hilary Duff,6MF6ZR5nTWFWii3eBlkS8b,MISSING
Wake Up,Hilary Duff,6WUrAfQ9XlOAM6tO1YbtAj,MISSING
With Love,Hilary Duff,7DjTfU6kIcoXaAO02f5EOz,MISSING
Happy,Hog Heaven,4ymeUZIjg7YjwCN0pv6JR2,MISSING
Heart Don't Fail Me Now,Holly Knight,4XCEztIfXaX1CarAHouIVq,MISSING
Love Changes Everything,Honeymoon Suite,4DAHDSsSl1mgI99dsYRfT5,MISSING
Crawling In The Dark,Hoobastank,1PJRDeZSoZk7gtisdTYfLi,MISSING
Running Away,Hoobastank,6xdSzlVVKW3fQidPxBImTG,MISSING
One For The Money,Horace Brown,35t6wYCVyYwDiXkpaiIgt1,MISSING
Angel In Your Arms,Hot,35AbnAvSTkYO7bpaVDvFQS,MISSING
The Right Feeling At The Wrong Time,Hot,7snUcP3kjIl4z1ypA64zIn,MISSING
You Brought The Woman Out Of Me,Hot,2HAVQXFt1BsniCv9r2Zzua,MISSING
Popcorn,Hot Butter,45aoC0yE3RZGWz5QPb41M1,MISSING
Half Moon Silver,Hotel,20jguLEJ05uE7DXlxA8zSx,MISSING
Hold On To The Night,Hotel,1RsOcMVsrwwfY532YpsVmy,MISSING
Jump Around,House Of Pain,7L93GESzq43UkKUt5FsOCq,MISSING
On Point,House Of Pain,2MDa3Kd91MPSSCig38thCP,MISSING
Shamrocks And Shenanigans (Boom Shalock Lock Boom),House Of Pain,4iAczzl1vSqtmNRk7ZPTKY,MISSING
"Look At Granny Run, Run",Howard Tate,4Z9TlEAdLnukKmuaEZfqrX,MISSING
My Soul's Got A Hole In It,Howard Tate,4Nx3qqb1GPGkbSljU6K13g,MISSING
Stop,Howard Tate,0k7sxBDleqCC5gBsL5bRIv,MISSING
When The Morning Comes,Hoyt Axton,0EIlrkeiQ8D0oJZTmbzg6a,MISSING
Ajax Airlines,Hudson and Landry,7hRu0zfGU7b9JX7frtM69m,MISSING
Ajax Liquor Store,Hudson and Landry,50i7iJSGaM1aOb2ZZd1iCD,MISSING
Pop-Eye,Huey Smith,6KCyF3fNCjpAl0MPFazU6t,MISSING
Riot,Hugh Masekela,0M433gqUejjCujkzISWinQ,MISSING
La Plume De Ma Tante,Hugo & Luigi,3Oe9AF82irk0w6FX2WlkOV,MISSING
Hang 'Em High,"Hugo Montenegro, His Orchestra And Chorus",0XpxP4P8NLegFrZij9BYHx,MISSING
Invisible,Hunter Hayes,2B5ey0F0QtFKNIR48vfvNJ,MISSING
Just Another Night,Ian Hunter,3ZCH40iuXsZ0ecxH9LSW2j,MISSING
N-E-R-V-O-U-S!,Ian Whitcomb,3Xe5EdeHYuL8FGiiw1Kwku,MISSING
This Sporting Life,Ian Whitcomb And Bluesville,0lMfJ3HjAXUKL517ePufmc,MISSING
We Can Get Together,Icehouse,3ZPIpP53m6hh5fMy29fCXj,MISSING
Team,Iggy Azalea,2bocAPQcUTLUXx8lAOTiK3,MISSING
Down The Aisle,Ike Clanton,6TRJsQiMtDD1hiKMiV4REy,MISSING
Thunder/Young Dumb & Broke (Medley),Imagine Dragons + Khalid,7ER7vcy7u2ajg5IV45WBFw,MISSING
Legend Of A Cowgirl,Imani Coppola,5NNGO1dOEpwDdkbTfw0ErB,MISSING
Tell Me Something,Indecent Obsession,34rPKLA2XVnaIYL3DYGrZH,MISSING
"Just As Long As You Need Me, Part I",Independents,1aaTWzaioD6HQqTkUHioS9,MISSING
I Am Not My Hair,India.Arie,0Km0ae5ypDfPb7AcwE0tRU,MISSING
Little Things,India.Arie,7ji3tnG7OOKMZENvoSBPzu,MISSING
Video,India.Arie,3H5pp4f0rvJ72AB7UHswY8,MISSING
(1-2-3-4-5-6-7) Count The Days,Inez & Charlie Foxx,2aeZdQUwBksJPaRk1gaEAL,MISSING
Repetition,Information Society,2inEARypHsfVOk7yMs9ptr,MISSING
Not About Romance,Inner Circle,6in9jcfDEJyvN7jhawZ14o,MISSING
I Don't Wanna Go On,Innerlude,37vgFln0hkTGcphuNjlKhi,MISSING
Died In Your Arms,Intonation Featuring Joee,0LfbaFlASS0hNXK9cv7RqM,MISSING
Kiss and Tell,"Isley, Jasper, Isley",1Z59l4hOQV03cIrsfOVgVG,MISSING
Esta Danada,Ivan Cornejo,6G2xXQRSZlEzYsUEb3uvuR,MISSING
Falling Out Of Love,Ivan Neville,3w6Vyfw1iojw162SELI75Y,MISSING
Not Just Another Girl,Ivan Neville,1wrotXqRZZQ64d05quTCaO,MISSING
Morgen,Ivo Robic and The Song-Masters,79yBNDMn6HsFE4eueKuGUG,MISSING
Yes I Want You,Ivory Joe Hunter,23qenUT5kP3DiWHGFHuc9c,MISSING
La Cancion,J Balvin & Bad Bunny,2gBIP8ZSgo0SyZwIirjVK1,MISSING
Que Pretendes,J Balvin & Bad Bunny,3FXo6tmtfOCw8rHzdP9CDr,MISSING
In Da Getto,J Balvin & Skrillex,69tdpbprysqlLfN03t0nua,MISSING
Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",0SbCZ5N1LTIMn2gqooZoIr,MISSING
Album Of The Year (Freestyle),J. Cole,6rDaCGqcQB1urhpCrrD599,MISSING
Apparently,J. Cole,5O59s7bCgTFsXDXlWecyQ1,MISSING
No Role Modelz,J. Cole,68Dni7IE4VyPkTOH9mRWHr,MISSING
Wet Dreamz,J. Cole,4tqcoej1zPvwePZCzuAjJd,MISSING
amari,J. Cole,5v2Q2VjK0LOxOW8J9AO4RL,MISSING
Last Kiss,J. Frank Wilson and The Cavaliers,48obzdkQV1biEq8cPsGLys,MISSING
Real Humdinger,J.J. Barnes,1hegIIGm8wbZZuzCkK5mzv,MISSING
I Dig Girls,J.J. Jackson,5W9QuzK6xdrzGVEiLLWZok,MISSING
Jigga My N****,JAY-Z,0sekJ02XXjiVA6qizh5XKU,MISSING
Kingdom Come,JAY-Z,03LlYPDjtLO3rBd1WaJ9aD,MISSING
Wild Life,Jack & Jack,5Nh8XViPuGZpPfAdcmcr5t,MISSING
Humphrey The Camel,Jack Blanchard & Misty Morgan,2N3RVxeKTXCcsbADAl4zce,MISSING
Tennessee Bird Walk,Jack Blanchard & Misty Morgan,4xSrLrL3N7dDenrJ4cplzw,MISSING
Searching,Jack Eubanks,4DL21qfPuB0c5ZNr0ZkDrm,MISSING
SUVs (Black On Black),Jack Harlow & Pooh Shiesty,3WeuVI8eiNgEQxTfHrCZ1e,MISSING
A Day In The Life Of A Fool,Jack Jones,0SWzHIALsiEMlj7GTbVfSe,MISSING
Call Me Irresponsible,Jack Jones,1l90dM1PU5YvAoNxxTHlCB,MISSING
If You Ever Leave Me,Jack Jones,6QFT6m1sqcgsbLNCnDk1vV,MISSING
Just Yesterday,Jack Jones,7IhhjljzPJH5LrHkjD9eJw,MISSING
Lady,Jack Jones,2QufcY4vTnTsXUOmDKbG2P,MISSING
Love Bug,Jack Jones,1yos5TEkNmPVPYGxtWIJP4,MISSING
Love With The Proper Stranger,Jack Jones,41HVXlT0SYKg1kZU9znTBS,MISSING
Now I Know,Jack Jones,51WX1i0L3HvLNtJqTurzNd,MISSING
Our Song,Jack Jones,0SbZEfOvogkUI7AmZHbR6s,MISSING
The Race Is On,Jack Jones,2VDWYSr081eTN3US0x9mOH,MISSING
Rumble,Jack Nitzsche,4r0Bih653QbTuE0X4G5oNS,MISSING
Cinderella,Jack Ross,1Jp7pD6VUwwLPNuaTIOILs,MISSING
Happy Jose (Ching-Ching),Jack Ross,154aFkMa0mMlDFDsNkPUg2,MISSING
I Never Felt Like This,Jack Scott,3ztF3TyAfiiuQHM1569R34,MISSING
Weatherman Says,Jack Wagner,6rvurEAgXErYx4Itmbbvw8,MISSING
Another Way to Die,Jack White & Alicia Keys,5YjgVuV9iWUwOy8DNu5x59,MISSING
Vanilla Ólay,Jackie DeShannon,0bRab2clBalAJP66coIxnT,MISSING
Happy Vacation,Jackie Lee,7pJT66S0EK88FFOn7nsmIH,MISSING
The Duck,Jackie Lee,2zEFq5vZkBSTFFP51m3EKq,MISSING
Jerk And Twine,Jackie Ross,0Ty4gKbaw4czaRdP97JvX5,MISSING
Hearts,Jackie Wilson,59fjcOlbS5fzF3cjxCMID0,MISSING
Let This Be A Letter (To My Baby),Jackie Wilson,2t8RBRBA4Zp6aKwLk6ZT7Y,MISSING
The Greatest Hurt,Jackie Wilson,2dDlDQVkmeQUuZJ4q0TUYH,MISSING
The Way I Am,Jackie Wilson,5RN6RUj3m6mhlU70Bblqkf,MISSING
Think Twice,Jackie Wilson And LaVern Baker,62k7oaajknbA5be6frZMZf,MISSING
Hit Or Miss,Jacob Sartorius,6iaJUPHLONFJ02RTeaMuy8,MISSING
Angel,Jacquie Lee,5wUaDFJN4O61Azp3zmUpyw,MISSING
So Close,Jake Holmes,7GlVNEQRWeVFqbuSBlc9zB,MISSING
Real Life,Jake Owen,5NUvj4WX2tAQGxOF4CWJ7I,MISSING
You're Beautiful,James Blunt,6URztwactGeJLJMd4iP6x4,MISSING
Brother Rapp (Part 1),James Brown,4LQibjAMgQ7kksOIwyjK6U,MISSING
Escape-ism (Part 1),James Brown,2BKCm4IJDk0jvdtKAkltcA,MISSING
Funky Drummer (Part 1),James Brown,1XuJoJaC3BNYMhrj1OBWMP,MISSING
Get Up (I Feel Like Being Like A) Sex Machine (Part 1),James Brown,5l2jxW3qqBgy8WRWWehgOX,MISSING
Spinning Wheel (Pt. 1),James Brown,0rRWZiJkevr94DJHRx5ckP,MISSING
There It Is (Part 1),James Brown,4WZHPQ4UlXAxNRMVtllJZq,MISSING
America Is My Home - Pt. 1,James Brown And The Famous Flames,2pgEabdcVmCfEbhd5MnKJ7,MISSING
Shout And Shimmy,James Brown And The Famous Flames,0trjCCHWgGySRFTKqUWjcj,MISSING
These Foolish Things,James Brown And The Famous Flames,7psfurJImnZ2WFvElXyAIr,MISSING
A Man Needs A Woman,James Carr,6TA8hrEOY73sTYpZ6V7B4o,MISSING
Love Attack,James Carr,1hvHbbDs18cv78zfZ6iQFB,MISSING
Pouring Water On A Drowning Man,James Carr,4Ff3Lqu2Ha1QK6Y6L15NI7,MISSING
The Dark End Of The Street,James Carr,5vWMCGVeGxp3PEdvpDN3a0,MISSING
All,James Darren,5FghKDW0T6ARG4U3Ef4x7N,MISSING
Hail To The Conquering Hero,James Darren,1op6VDczKp7i9v8lyBzbc9,MISSING
Pin A Medal On Joey,James Darren,67f8esIsJogqyrbhvi9mF9,MISSING
You Take My Heart Away,James Darren,49dHSs71gext9qKLOrnBqv,MISSING
Music From Across The Way,James Last,1uSzy457bNbQxMzSf2a68V,MISSING
Infatuation,Jamie Foxx,7l3mIRel3bbB45dky8af7X,MISSING
Fall For Your Type,Jamie Foxx Featuring Drake,7eck9XwORW9cWwnrMKt0dw,MISSING
Gas Money,Jan & Arnie,2wh41h8XJWXIds4gPpfOzN,MISSING
Jennie Lee,Jan & Arnie,1UCakUskS8KLNVZQFRRDBW,MISSING
Gee,Jan & Dean,5SmN0jjkGLXKGmYtzJPT0u,MISSING
Happy Anniversary,Jane Morgan,66lTLsMjEPn4vMXWygUAeq,MISSING
With Open Arms,Jane Morgan,2oheGgkgJbtinUUXNa1cIm,MISSING
Under The Covers,Janis Ian,5D4GJiOjB18cgkGoGCrspa,MISSING
Pray For You,Jaron And The Long Road To Love,68wTP3pPT5uAQsrwVX4DSS,MISSING
Another Like My Lover,Jasmine Guy,4eNVytVT7rDI5KDQx8hOoI,MISSING
Just Want To Hold You,Jasmine Guy,3V2FaMOqjUyOwSMm5xmKQo,MISSING
If It Ain't Love,Jason Derulo,4x4PPYQteIz3BDZ57Bgvb5,MISSING
Marry Me,Jason Derulo,142rTdgKhe55q9LdSU4cYF,MISSING
The Other Side,Jason Derulo,6OPZtIV3uoZQT1YkoiEQH9,MISSING
Undefeated,Jason Derulo,5jAgU2QzailYWu02FzkxsT,MISSING
Wordplay,Jason Mraz,3qBaCCsAJGkSJc8XBui6Mp,MISSING
Lucky,Jason Mraz & Colbie Caillat,3DHMAinXo8NgXowrv1tpQS,MISSING
Fix You,Javier Colon,36i9buM6LLNqaprbNZhUJ3,MISSING
Stitch By Stitch,Javier Colon,54QbmsN1P8JKzJlKfEVPLe,MISSING
The Part Of Me That Needs You Most,Jay Black,4kGxhaOpMZoZOGYcVxWw72,MISSING
Are You Lonesome Tonight,Jaye P. Morgan,3YKm63bRq8Diekzps81MLK,MISSING
I Walk The Line,Jaye P. Morgan,2QRnaEtItF0SfQvedEDpj4,MISSING
Miss You,Jaye P. Morgan,6KSu2fSNtd9ZhtJsqVgCo4,MISSING
How Can You Mistreat The One You Love,Jean & The Darlings,1bNef2c8ojBliF07CWQEOJ,MISSING
My Toot Toot,Jean Knight,4FVL0dB14SzXnPiH3ZCNbm,MISSING
Lisa,Jeanne Black,7oU8gTn86VhYZAfbL62VJO,MISSING
"Oh, How I Miss You Tonight",Jeanne Black,2aJFklWpbkfYTnXTWSpMPE,MISSING
Don't Touch Me,Jeannie Seely,195vDArpUtW5m2S0a0gtbY,MISSING
Redneck Stomp,Jeff Foxworthy,3pE8v8QbTxcv6cnTYLrdG7,MISSING
Redneck Games,Jeff Foxworthy With Alan Jackson,4tL04tCkLc9DT7Z8SGG4hl,MISSING
Baby Take Me In Your Arms,Jefferson,4FtNl9Y6iNY96jknEQ7sXu,MISSING
Light The Sky On Fire,Jefferson Starship,120lRF2n0FsXZqCdSf6RG6,MISSING
Moments,Jennell Hawkins,08ndiMccc1wveOaaKQW1Ot,MISSING
Hard Times For Lovers,Jennifer Holliday,68BHuMeiM1xXOOmCiMgfml,MISSING
No Frills Love,Jennifer Holliday,4xPpdpSHoxpWkaV5873Gyn,MISSING
If This Isn't Love,Jennifer Hudson,4ZP7TOkvpNd9F6SyMat9G6,MISSING
First Love,Jennifer Lopez,5P16LUPtZ1I5t3EqwELD53,MISSING
Gotta Getcha,Jermaine Dupri,5gOYXiA88QUy9DdWR4oNni,MISSING
Word To The Badd!!,Jermaine Jackson,1WBQmzLWJbotO30rpADeYj,MISSING
I Believe I Can Fly,Jermaine Paul,6YRrsapstM9gOkObdJQMOG,MISSING
Say It Again,Jermaine Stewart,1IbLF73tR6MhfxjVGPDq82,MISSING
Shinin' On Me,Jerrod Niemann,56hUUEbFVeJXCmbdPfsy1T,MISSING
Giving Up On Love,Jerry Butler,0hWQqVP3iTbSIvvcpeKpB9,MISSING
Got To See If I Can't Get Mommy (To Come Back Home),Jerry Butler,7BHgLYPygs0IPaWaMxVVNw,MISSING
I Could Write A Book,Jerry Butler,5TyyswOrL22rJAJvvuCLVA,MISSING
I Don't Want To Hear Anymore,Jerry Butler,3efeppA4jwvpetE0hYdT5Q,MISSING
I Only Have Eyes For You,Jerry Butler,6qG1vhp0H3sD39AgqPqTCI,MISSING
Walk Easy My Son,Jerry Butler,2kB3glhYbsX2vnxEeAPCwd,MISSING
Where Are You Going,Jerry Butler,53IB5q7lX1dxliyKLwxlwQ,MISSING
You Can Run (But You Can't Hide),Jerry Butler,6bIVxvmTWZdeIYpY5Qpc5f,MISSING
Memories Of Maria,Jerry Byrd,4VUHzNTXkjVymuiLpwVZz3,MISSING
Betty My Angel,Jerry Fuller,2Fk0YP8DkVtTcJdoCIvwpv,MISSING
Guilty Of Loving You,Jerry Fuller,7jAqEVLDvA8J0J7mWFi3Zt,MISSING
Shy Away,Jerry Fuller,55ZM1tqxpPCYd3k8JAzNoe,MISSING
Tennessee Waltz,Jerry Fuller,6EA1cPHgLCByrtPQ1aUVZT,MISSING
Sweet Little Sixteen,Jerry Lee Lewis,3quJXLXRxThL1IgvrztGZJ,MISSING
Cherry Pink And Apple Blossom White,Jerry Murad's Harmonicats,4BHPWCqpwVB93MlVpr3X9v,MISSING
But For Love,Jerry Naylor,5SX9wQDM4Zbf87SDQoldLH,MISSING
"Dommage, Dommage (Too Bad, Too Bad)",Jerry Vale,5rPsl4F1yGaQYqrJqyBK6S,MISSING
Where Were You When I Needed You,Jerry Vale,7lPSEIzv0GFZj8KEnaFR75,MISSING
A Touch Of Pink,Jerry Wallace,4ww5S2fP6kbyWv9ZxGahgE,MISSING
It's A Cotton Candy World,Jerry Wallace,7Hfj8kLgTWpq8gAGF6FKuz,MISSING
Shutters And Boards,Jerry Wallace,6Zjg6ivQ2HdNs9KQKtnH8l,MISSING
Karate-Boo-Ga-Loo,Jerryo,0iQ327wLzW0NYImYdL7W7A,MISSING
Funny,Jesse Belvin,78Iilsu9i8PLxkidSsBUqW,MISSING
Shake,Jesse McCartney,56LMxFFL4FacadvviKDAh9,MISSING
Ooh Poo Pah Doo - Part II,Jessie Hill,1FGGo2R7TyRla9QlV2GBHQ,MISSING
Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",1z3Q0Vv26kdsSc8KshjNWX,MISSING
Again And Again,Jewel,4sBXNclXxCTPBIMZb7Qtf3,MISSING
Intuition,Jewel,1DQEvkPTtRJ4E0Lmk6sfIc,MISSING
Standing Still,Jewel,6a0e5Fb8cwz8pklTJOFGju,MISSING
Stronger Woman,Jewel,4S0SN8LHWeNgFVb3GFV4lV,MISSING
Georgie Porgie,Jewel Akens,6EFGd1nlZ05MMZ4faRZ9js,MISSING
Eve,Jim Capaldi,6LvK1WEcIRyfqoOi4sA2ey,MISSING
It's All Right,Jim Capaldi,47Kxi0agDJzSYIN8MwoiP0,MISSING
Love Hurts,Jim Capaldi,0JzfGs5KasFMUUYeSrLhXV,MISSING
That's Love,Jim Capaldi,0D3f1bzZ7AKCjySypadcov,MISSING
House Of Strangers,Jim Gilstrap,1sNZtrlkxASNJyI3xBunLj,MISSING
Swing Your Daddy,Jim Gilstrap,4IxaWlUfprHA2qz4SgnIzS,MISSING
Fool In Love With You,Jim Photoglo,4XKrWQcCNHFIMyxE11OMzl,MISSING
(How Can I Write On Paper) What I Feel In My Heart,Jim Reeves,1MxNMF4lHS9w4JVWjEcArm,MISSING
He'll Have To Go,Jim Reeves,7dDE59NX0n466e705E8Itz,MISSING
What Would You Do?,Jim Reeves,1dSLgC87PVPwQPHBLThZ7M,MISSING
Turn Loose Of My Leg,Jim Stafford,25DnHJ9cVMoxtnK0N0qFAv,MISSING
Your Bulldog Drinks Champagne,Jim Stafford,7i9UmyNZeWIDZ3BEG1TGtK,MISSING
A Little Dog Cried,Jimmie Rodgers,7pXT7vvve8VEI2yy86EWva,MISSING
Because You're Young,Jimmie Rodgers,6dcviqcIYX4PipTIa1tSUJ,MISSING
Child Of Clay,Jimmie Rodgers,6qUlJiUDeJRwxCrHngPHXe,MISSING
Just A Closer Walk With Thee,Jimmie Rodgers,55BzdHoOUEzvFT7zgujFmH,MISSING
No One Will Ever Know,Jimmie Rodgers,0iiWaJLX3gUtHszswT7uZF,MISSING
"The Wreck Of The ""John B""",Jimmie Rodgers,39UXaEcfOP4Yii2iCej2zE,MISSING
No Regrets,Jimmy Barnes,7qYdeUXDt80ZXc4YRBC73u,MISSING
A Letter To An Angel,Jimmy Clanton,3gsR6howXi3YynMxLEZU63,MISSING
A Part Of Me,Jimmy Clanton,3TeCzKlTPHU700TzO6TTGV,MISSING
Another Sleepless Night,Jimmy Clanton,1sbUdoRASGk8sOqCCCTlcB,MISSING
Come Back,Jimmy Clanton,7tUjU3BkY9JcApczsi93P4,MISSING
Darkest Street In Town,Jimmy Clanton,1iedKsND0wrdztM9kFGXe0,MISSING
"Go, Jimmy, Go",Jimmy Clanton,6vE0KjeCWt7AnKQx4BtKoV,MISSING
My Own True Love,Jimmy Clanton,5cVCRTukRrz4UfMpv3yJ4x,MISSING
Venus In Blue Jeans,Jimmy Clanton,7HgkQxxpt8CW8NqUVJF0Eh,MISSING
Wait,Jimmy Clanton,14BZvrtcH2zqKtNKss5Oat,MISSING
What Am I Gonna Do,Jimmy Clanton,5cve4MMQNqTaDDvfppo4fr,MISSING
Just A Dream,Jimmy Clanton And His Rockets,1fDKsQrMYOTGHYgyIxycmM,MISSING
I Want My Baby Back,Jimmy Cross,5eB92pGxhuDFZGtfD6tWvj,MISSING
Gidget,Jimmy Darren,0f6iv0gO9DNH6qKm6Nq5bB,MISSING
Kick The Wall,Jimmy Davis & Junction,0siyuZNac7J96kVU1xrMJW,MISSING
Little Black Book,Jimmy Dean,48m7Q2pyvZIMg1Nze3iVFQ,MISSING
P.T. 109,Jimmy Dean,2qmg982m2SP0P1nNoJeRgU,MISSING
Steel Men,Jimmy Dean,3RZBaL342HYIUA18Cqhi4H,MISSING
The Cajun Queen,Jimmy Dean,4T8kPDVo08vjIQjciAmekg,MISSING
The First Thing Ev'ry Morning (And The Last Thing Ev'ry Night),Jimmy Dean,1Y0FNtTscYup3wjbw588sR,MISSING
Funny How Time Slips Away,Jimmy Elledge,18yKdEbVy2LoIlvSbgqZ2m,MISSING
Sugar Shack,Jimmy Gilmer And The Fireballs,2jG7IWBLqpIyi5PEYFiH83,MISSING
"Neighbor, Neighbor",Jimmy Hughes,1aRzNmWBfrliYrqeqEliEo,MISSING
Steal Away,Jimmy Hughes,0cjF8sIaKGXgvGH6bUtstw,MISSING
